address,price,contract_price,contract_date,type,zoning,land_area,building_area,floor_area,floor_plan,construction_year
旭川市旭岡1丁目7番2号(地番:7番2)【2】,2800000,2300000,2025/7/16,土地,宅地 / 第１種住居地域,366.94,,,-,
旭川市旭岡2丁目9番26【2】,6000000,3300000,2025/7/16,土地,宅地 / 第１種低層住居専用地域,330.74,,,-,
旭川市東光4条5丁目317番17,3800000,3300000,2025/7/15,土地,宅地 / 第２種中高層住居専用地域,185.0,,,-,
旭川市東光7条8丁目25-55,5500000,3000000,2025/7/15,土地,宅地 / 第１種低層住居専用地域,194.54,,,-,
旭川市東2条3丁目52-2,5100000,5000000,2025/7/18,土地,宅地 / 準住居地域,158.09,,,-,
旭川市東光2条9丁目2｢地番20番18｣,8450000,8450000,2025/7/12,土地,宅地 / 第１種低層住居専用地域,314.04,,,-,
旭川市豊岡9条2丁目11番177,1990000,1990000,2025/7/12,土地,宅地 / 第２種中高層住居専用地域,82.62,,,-,
旭川市神居1条13丁目276番22,5650000,5650000,2025/7/11,土地,田 / 第２種中高層住居専用地域,277.0,,,-,
旭川市春光5条7丁目215番31の内④,7587000,7587000,2025/7/11,土地,宅地 / 第２種中高層住居専用地域,250.82,,,-,
旭川市永山7条20丁目114番23,6000000,6000000,2025/7/10,土地,宅地 / 第１種低層住居専用地域,247.98,,,-,
旭川市神楽岡10条8丁目3番1956,3300000,3300000,2025/7/10,土地,宅地 / 第１種低層住居専用地域,232.0,,,-,
旭川市豊岡2条4丁目5番1号,10800000,10800000,2025/7/10,土地,宅地 / 準工業地域,251.63,,,-,
旭川市永山5条8丁目,7500000,7300000,2025/7/8,土地,宅地 / 第１種低層住居専用地域,246.92,,,-,
旭川市春光5条1丁目60-1,8400000,8300000,2025/7/8,土地,宅地 / 第２種中高層住居専用地域,305.95,,,-,
旭川市春光台4条7丁目6-6,1800000,1800000,2025/7/1,土地,原野 / 第１種低層住居専用地域,395.0,,,-,
旭川市永山3条15丁目1-28,12500000,11500000,2025/7/7,土地,宅地 / 準住居地域,407.34,,,-,
旭川市末広1条2丁目,6850000,6850000,2025/7/7,土地,雑種地 / 第２種中高層住居専用地域,276.0,,,-,
旭川市4条通14丁目326番7,700000,700000,2025/7/7,土地,宅地 / 商業地域,54.54,,,-,
旭川市神居8条9丁目56-7,3200000,3200000,2025/7/4,土地,宅地 / 第１種低層住居専用地域,257.85,,,-,
旭川市北門町14丁目2145番252他,7000000,7000000,2025/7/4,土地,宅地 / 第２種中高層住居専用地域,266.53,,,-,
旭川市永山2条20丁目84番5,4300000,4000000,2025/7/3,土地,宅地 / 第１種住居地域,218.17,,,-,
旭川市末広5条7丁目292-79,5700000,5700000,2025/6/12,土地,宅地 / 第１種低層住居専用地域,249.99,,,-,
旭川市春光台4条2丁目,600000,600000,2025/7/3,土地,畑 / 第１種低層住居専用地域,361.0,,,-,
旭川市神楽5条8丁目431-53、431-63,8000000,8000000,2025/7/3,土地,宅地 / 第２種中高層住居専用地域,310.67,,,-,
旭川市春光3条7丁目,9700000,8000000,2025/7/1,土地,宅地 / 第１種住居地域,377.29,,,-,
"旭川市錦町21丁目2612-96,97",8500000,8500000,2025/7/1,土地,宅地 / 第２種中高層住居専用地域,330.58,,,-,
旭川市西神楽1線5号67-63､843-4,1500000,1500000,2025/7/1,土地,宅地 / 指定無,251.33,,,-,
旭川市旭町1条2丁目439番57､58,7590000,7590000,2025/6/30,土地,宅地 / 第１種住居地域,267.76,,,-,
旭川市神楽4条11丁目447-34,13600000,13600000,2025/6/30,土地,宅地 / 第２種中高層住居専用地域,384.52,,,-,
旭川市西神楽2線26号484番1,2260000,1800000,2025/6/30,土地,宅地 /,750.0,,,-,
旭川市春光台1条8丁目4番16,1000000,1000000,2025/6/29,土地,原野 / 第１種低層住居専用地域,266.0,,,-,
旭川市西神楽南1条3丁目,1500000,1500000,2025/6/7,土地,宅地 / 第２種中高層住居専用地域,391.99,,,-,
旭川市北門町13丁目2145番112・2145番111,7800000,7800000,2025/6/28,土地,宅地 / 第２種中高層住居専用地域,317.35,,,-,
旭川市南6条通26丁目513番52/65,3900000,3500000,2025/6/23,土地,宅地 / 第１種住居地域,146.35,,,-,
旭川市南3条通25丁目497-80、-143,24000000,24000000,2025/6/20,土地,宅地 / 第１種住居地域,748.63,,,-,
旭川市東光18条8丁目66-77,10800000,10800000,2025/6/26,土地,宅地 / 第２種低層住居専用地域,308.78,,,-,
旭川市東光14条4丁目4-3,8400000,8400000,2025/6/25,土地,宅地 / 第２種中高層住居専用地域,264.7,,,-,
旭川市台場東3丁目398番217,1590000,1590000,2025/6/24,土地,宅地 / 指定無,263.78,,,-,
旭川市春光5条5丁目1番地121、1番地122,11800000,11800000,2025/6/23,土地,宅地 / 第２種中高層住居専用地域,467.36,,,-,
旭川市末広5条8丁目5009番44､45,12000000,11800000,2025/6/20,土地,宅地 / 第２種中高層住居専用地域,493.18,,,-,
旭川市緑が丘3条1丁目2番36,7900000,7900000,2025/6/23,土地,宅地 / 第１種低層住居専用地域,303.36,,,-,
旭川市神楽7条7丁目298番12,4320000,3800000,2025/6/23,土地,宅地 / 第２種中高層住居専用地域,168.14,,,-,
旭川市旭町2条18丁目196番8・196番112,15800000,14500000,2025/6/23,土地,宅地 / 第１種住居地域,633.92,,,-,
旭川市豊岡8条4丁目2番1号(地番108-14),5300000,5300000,2025/6/19,土地,宅地 / 第２種中高層住居専用地域,288.07,,,-,
旭川市旭神2条2丁目6番116,8680000,8680000,2025/6/20,土地,宅地 / 第１種住居地域,207.85,,,-,
旭川市5条通21丁目1721-94,2800000,800000,2025/6/19,土地,宅地 / 第１種住居地域,134.67,,,-,
旭川市11条通23丁目2-4の内,9140000,9140000,2025/6/17,土地,宅地 / 第１種住居地域,343.06,,,-,
旭川市東旭川上兵村354番1【2】,2500000,2500000,2025/6/17,土地,宅地 / 指定無,1253.78,,,-,
旭川市秋月2条2丁目,37500000,37500000,2025/6/12,土地,宅地 / 準住居地域,1771.73,,,-,
旭川市神楽岡11条8丁目,1800000,1800000,2025/6/17,土地,宅地 / 第１種低層住居専用地域,198.35,,,-,
旭川市春光7条8丁目4番45,3500000,3450000,2025/6/15,土地,宅地 / 第２種中高層住居専用地域,241.25,,,-,
旭川市東光16条9丁目,8700000,8700000,2025/6/16,土地,宅地 / 第１種低層住居専用地域,270.89,,,-,
旭川市南1条通26丁目,7700000,7700000,2025/6/16,土地,宅地 / 第１種住居地域,201.38,,,-,
旭川市東光25条6丁目,7000000,7000000,2025/6/16,土地,宅地 / 第１種低層住居専用地域,241.21,,,-,
旭川市神楽岡11条3丁目,4850000,4700000,2025/6/15,土地,宅地 / 第１種低層住居専用地域,277.76,,,-,
旭川市豊岡10条2丁目3-7(地番2番3),8100000,7900000,2025/6/13,土地,宅地 / 第２種中高層住居専用地域,281.81,,,-,
旭川市南7条通25丁目8番25,6000000,6000000,2025/6/15,土地,宅地 / 第１種住居地域,191.55,,,-,
旭川市神居8条4丁目24番21,4000000,4000000,2025/6/13,土地,宅地 / 第１種低層住居専用地域,253.88,,,-,
旭川市豊岡14条7丁目4-7,1500000,1500000,2025/6/11,土地,宅地 / 準住居地域,176.3,,,-,
旭川市神楽3条3丁目275,4000000,3400000,2025/6/8,土地,宅地 / 第１種住居地域,277.68,,,-,
旭川市永山1条23丁目83-18,3700000,3700000,2025/6/10,土地,雑種地 / 第１種住居地域,243.0,,,-,
旭川市東光1条6丁目4番28号,8290000,8290000,2025/6/10,土地,宅地 / 準工業地域,253.88,,,-,
旭川市忠和5条1丁目,3900000,3500000,2025/6/10,土地,宅地 / 第２種中高層住居専用地域,343.82,,,-,
旭川市神楽岡8条3丁目3-180,6200000,6200000,2025/6/10,土地,宅地 / 第２種中高層住居専用地域,226.75,,,-,
旭川市春光4条6丁目1-39,6300000,6300000,2025/6/10,土地,宅地 / 第２種中高層住居専用地域,210.68,,,-,
旭川市東光4条1丁目1 [②](地番:260-62),6500000,6500000,2025/6/9,土地,宅地 / 第１種住居地域,277.78,,,-,
旭川市豊岡9条7丁目3番3号,9980000,9800000,2025/6/8,土地,宅地 / 第１種低層住居専用地域,291.0,,,-,
旭川市豊岡10条7丁目,7600000,7600000,2025/6/8,土地,宅地 / 第１種低層住居専用地域,254.5,,,-,
旭川市3条西4丁目2291番3､2291番17,5550000,5000000,2025/6/6,土地,宅地 / 第２種住居地域,348.25,,,-,
旭川市西神楽南15号741番13､同番7､9,900000,900000,2025/6/6,土地,山林 / 指定無,661.0,,,-,
旭川市東光11条3丁目396番9,8720000,8500000,2025/5/31,土地,宅地 / 第２種中高層住居専用地域,339.04,,,-,
旭川市神居1条16丁目,4000000,4000000,2025/6/4,土地,宅地 / 第２種中高層住居専用地域,249.08,,,-,
旭川市末広5条6丁目5番2号(住居表示),5500000,5500000,2025/6/3,土地,宅地 / 第１種低層住居専用地域,245.72,,,-,
旭川市神楽岡10条3丁目3番875,7000000,6500000,2025/6/2,土地,宅地 / 第１種低層住居専用地域,277.71,,,-,
旭川市旭町1条16丁目2985番109,4800000,4800000,2025/6/2,土地,宅地 / 第２種中高層住居専用地域,198.29,,,-,
旭川市東光4条1丁目1 [①](地番:260-25),6500000,6000000,2025/6/2,土地,宅地 / 第１種住居地域,277.09,,,-,
旭川市末広4条6丁目206番82,7200000,6900000,2025/5/30,土地,宅地 / 第１種低層住居専用地域,317.0,,,-,
旭川市亀吉1条2丁目3番7､3番14,15400000,15400000,2025/5/30,土地,雑種地 / 第１種住居地域,745.0,,,-,
旭川市永山6条9丁目3番3号,8000000,7800000,2025/5/30,土地,宅地 / 第１種低層住居専用地域,253.18,,,-,
旭川市豊岡8条2丁目1-14,1800000,1800000,2025/5/29,土地,宅地 / 第２種中高層住居専用地域,120.98,,,-,
旭川市神楽岡10条8丁目3番1900,4300000,4000000,2025/5/29,土地,雑種地 / 第１種低層住居専用地域,229.0,,,-,
旭川市東鷹栖東1条4丁目,2300000,2300000,2025/5/29,土地,宅地 / 準工業地域,250.17,,,-,
旭川市春光台5条1丁目,1500000,1500000,2025/5/28,土地,原野 / 第１種低層住居専用地域,970.0,,,-,
旭川市永山6条10丁目97-32,10000000,10000000,2025/5/28,土地,宅地 / 第１種低層住居専用地域,316.68,,,-,
旭川市忠和6条5丁目6番9号,2000000,1000000,2025/5/26,土地,宅地 / 第１種低層住居専用地域,214.86,,,-,
旭川市豊岡5条1丁目1番4,8800000,8800000,2025/5/27,土地,宅地 / 第２種中高層住居専用地域,264.26,,,-,
旭川市永山4条6丁目67-15,6700000,6000000,2025/5/27,土地,宅地 / 準工業地域,197.46,,,-,
旭川市神居8条17丁目373番136､373番140,2700000,2700000,2025/5/16,土地,宅地 / 第１種低層住居専用地域,254.53,,,-,
旭川市春光6条3丁目188番5,3550000,3550000,2025/5/26,土地,宅地 / 第２種中高層住居専用地域,199.72,,,-,
旭川市東光5条5丁目315番67､315番79,8500000,7700000,2025/5/26,土地,宅地 / 第２種中高層住居専用地域,255.69,,,-,
旭川市緑が丘3条1丁目2番37,8500000,8500000,2025/5/25,土地,宅地 / 第１種低層住居専用地域,303.36,,,-,
旭川市永山5条16丁目93番6,5800000,5800000,2025/5/26,土地,宅地 / 第１種低層住居専用地域,287.8,,,-,
旭川市東光12条5丁目,6100000,6100000,2025/5/11,土地,宅地 / 第１種低層住居専用地域,288.52,,,-,
旭川市西神楽南2条3丁目,2580000,2500000,2025/5/25,土地,雑種地 / 第２種中高層住居専用地域,570.0,,,-,
旭川市旭町1条14丁目,6400000,6400000,2025/5/25,土地,雑種地 / 第２種中高層住居専用地域,194.0,,,-,
旭川市春光5条7丁目4-2,7200000,7200000,2025/5/24,土地,宅地 / 第２種中高層住居専用地域,342.18,,,-,
旭川市春光台5条1丁目3-3,770000,700000,2025/5/24,土地,原野 / 第１種低層住居専用地域,509.0,,,-,
旭川市豊岡8条7丁目41番13(1番4号),5800000,5800000,2025/5/24,土地,宅地 / 準住居地域,253.13,,,-,
旭川市永山5条5丁目2番23号①,7800000,7800000,2025/5/23,土地,宅地 / 第１種住居地域,248.81,,,-,
旭川市神居6条12丁目,5400000,5400000,2025/5/22,土地,雑種地 / 第１種住居地域,287.0,,,-,
旭川市永山5条8丁目100番28,7800000,7800000,2025/5/22,土地,宅地 / 第１種低層住居専用地域,231.23,,,-,
旭川市神楽6条12丁目99-68,6000000,6000000,2025/5/19,土地,宅地 / 第１種住居地域,165.3,,,-,
旭川市高砂台5丁目14-16,600000,600000,2025/5/19,土地,山林 / 第１種低層住居専用地域,363.0,,,-,
旭川市7条西2丁目1485番173,6500000,6500000,2025/5/17,土地,宅地 / 第２種中高層住居専用地域,218.17,,,-,
旭川市永山3条4丁目,23120000,23120000,2025/5/15,土地,宅地 / 準工業地域,764.49,,,-,
旭川市永山3条22丁目2-15,19900000,19900000,2025/5/15,土地,宅地 / 第１種住居地域,961.17,,,-,
旭川市永山3条21丁目269-2,4600000,4600000,2025/5/14,土地,宅地 / 近隣商業地域,198.49,,,-,
旭川市西神楽南2条4丁目252-83,1000000,1000000,2025/5/14,土地,宅地 / 第２種中高層住居専用地域,215.58,,,-,
旭川市豊岡4条8丁目1番18【2】,8300000,8300000,2025/4/30,土地,宅地 / 第１種住居地域,264.46,,,-,
旭川市永山4条17丁目4番9号(地番:159番19),6500000,6500000,2025/5/10,土地,宅地 / 第１種低層住居専用地域,252.9,,,-,
旭川市東光15条8丁目,8050000,8050000,2025/5/8,土地,宅地 / 第１種低層住居専用地域,242.25,,,-,
旭川市永山1条20丁目123番5,6800000,6800000,2025/5/8,土地,宅地 / 第１種住居地域,456.65,,,-,
旭川市東光12条5丁目,6700000,6700000,2025/4/26,土地,宅地 / 第１種低層住居専用地域,221.79,,,-,
旭川市豊岡1条2丁目1番4号(地番:142番35),7500000,6800000,2025/5/8,土地,宅地 / 準工業地域,239.8,,,-,
旭川市台場2条5丁目318番5,980000,800000,2025/5/8,土地,宅地 / 準工業地域,246.74,,,-,
旭川市永山5条5丁目78番28,6100000,6100000,2025/5/7,土地,宅地 / 第１種住居地域,201.89,,,-,
旭川市東3条2丁目,9450000,9250000,2025/5/7,土地,宅地 / 準住居地域,347.1,,,-,
旭川市高砂台6丁目8番7､8番8､8番16,650000,450000,2025/5/6,土地,山林 / 第１種低層住居専用地域,1116.0,,,-,
旭川市春光6条3丁目 193番2,3200000,3000000,2025/5/2,土地,宅地 / 第２種中高層住居専用地域,149.74,,,-,
旭川市春光台5条3丁目11番39号【2】,1000000,1000000,2025/4/30,土地,雑種地 / 第１種低層住居専用地域,256.0,,,-,
旭川市大町1条16丁目307-66,5400000,5200000,2025/4/30,土地,宅地 / 第２種中高層住居専用地域,339.91,,,-,
旭川市春光6条6丁目4番3号,7800000,7800000,2025/4/30,土地,宅地 / 第２種中高層住居専用地域,453.19,,,-,
旭川市豊岡2条7丁目168番30(住居表示:7番16号),8700000,8200000,2025/4/29,土地,宅地 / 第１種低層住居専用地域,245.17,,,-,
旭川市東旭川北1条7丁目197番､193番4,5000000,5000000,2025/4/29,土地,宅地 / 準住居地域,235.87,,,-,
旭川市忠和7条5丁目33番190,3300000,3300000,2025/4/28,土地,宅地 / 第１種低層住居専用地域,255.61,,,-,
旭川市南2条通23丁目1975番362,8500000,8500000,2025/4/28,土地,宅地 / 第１種住居地域,221.02,,,-,
旭川市東光16条5丁目269番31,9000000,9000000,2025/4/28,土地,宅地 / 準住居地域,330.55,,,-,
旭川市神楽岡10条1丁目3番5003,7700000,7700000,2025/4/26,土地,宅地 / 第２種中高層住居専用地域,240.21,,,-,
旭川市高砂台5丁目13番4,800000,800000,2025/4/25,土地,山林 / 第１種低層住居専用地域,320.0,,,-,
旭川市高砂台5丁目6番14,300000,250000,2025/4/24,土地,山林 / 第１種低層住居専用地域,185.0,,,-,
旭川市近文町25丁目,5400000,5000000,2025/4/22,土地,宅地 / 第１種住居地域,231.39,,,-,
旭川市緑が丘2条1丁目1-3,6200000,6200000,2025/4/21,土地,宅地 / 第１種低層住居専用地域,271.05,,,-,
旭川市春光2条9丁目18-8(364-107、364-77),4800000,4500000,2025/4/21,土地,宅地 / 第２種住居地域,184.11,,,-,
旭川市豊岡8条2丁目12番20,4800000,4300000,2025/4/20,土地,宅地 / 第２種中高層住居専用地域,155.9,,,-,
旭川市永山4条17丁目3番15号(157番5),6500000,6500000,2025/4/20,土地,宅地 / 第１種低層住居専用地域,299.27,,,-,
旭川市神居5条12丁目525番地15,5500000,5500000,2025/4/20,土地,宅地 / 第１種低層住居専用地域,322.31,,,-,
旭川市春光台5条2丁目,8750000,2500000,2025/4/19,土地,原野 / 第１種低層住居専用地域,2893.0,,,-,
旭川市秋月2条2丁目3番9号 (地番;13番5),6950000,6950000,2025/4/19,土地,宅地 / 準住居地域,312.96,,,-,
旭川市春光台2条1丁目2番3,3450000,3450000,2025/4/15,土地,原野 / 第２種中高層住居専用地域,378.0,,,-,
旭川市永山6条4丁目92番54(地番),7400000,7400000,2025/4/15,土地,宅地 / 準住居地域,231.13,,,-,
旭川市神居6条14丁目,5900000,5900000,2025/4/13,土地,宅地 / 第１種低層住居専用地域,286.45,,,-,
旭川市春光7条8丁目,5080000,4900000,2025/4/12,土地,宅地 / 第２種中高層住居専用地域,209.98,,,-,
旭川市東旭川北1条2丁目176-12、17,6600000,6400000,2025/4/11,土地,宅地 / 第２種中高層住居専用地域,319.0,,,-,
旭川市秋月3条2丁目33番17､33番18,9250000,8500000,2025/4/11,土地,宅地 / 第１種住居地域,328.91,,,-,
旭川市東光11条6丁目199番27,800000,800000,2025/4/11,土地,宅地 / 第１種低層住居専用地域,138.17,,,-,
旭川市東光4条5丁目2-14,5500000,5500000,2025/4/9,土地,宅地 / 第２種中高層住居専用地域,245.45,,,-,
旭川市永山4条4丁目10番6号,2700000,2700000,2025/4/7,土地,宅地 / 準工業地域,330.9,,,-,
旭川市北門町12丁目2939番3他(合計7筆),500000,500000,2025/4/5,土地,宅地 / 第１種住居地域,379.72,,,-,
旭川市神楽岡11条6丁目4-8,4500000,4500000,2025/3/28,土地,宅地 / 第１種低層住居専用地域,218.13,,,-,
旭川市曙3条6丁目2134番198,7500000,7000000,2025/3/30,土地,宅地 / 第２種中高層住居専用地域,267.76,,,-,
旭川市東光1条6丁目1番1号,4700000,4450000,2025/4/1,土地,宅地 / 準工業地域,142.07,,,-,
旭川市永山10条11丁目4(92番151),5500000,5200000,2025/3/31,土地,宅地 / 第１種低層住居専用地域,172.7,,,-,
旭川市東光4条4丁目345番164､346番1,13600000,13600000,2025/3/31,土地,宅地 / 第２種中高層住居専用地域,391.42,,,-,
旭川市神楽岡8条4丁目,3200000,3000000,2025/3/31,土地,宅地 / 第１種低層住居専用地域,227.76,,,-,
旭川市神楽岡11条3丁目,6600000,6600000,2025/3/30,土地,宅地 / 第１種低層住居専用地域,324.05,,,-,
旭川市神楽7条11丁目6番1号(481番70)【2】,4800000,4800000,2025/3/28,土地,宅地 / 第１種住居地域,247.92,,,-,
旭川市末広3条7丁目172番182(住居表示:1番13号),1800000,1300000,2025/3/28,土地,宅地 / 第２種低層住居専用地域,263.17,,,-,
旭川市末広4条4丁目,6500000,6300000,2025/3/29,土地,宅地 / 第１種低層住居専用地域,277.76,,,-,
旭川市東光14条1丁目,3500000,3500000,2025/3/28,土地,宅地 / 第１種住居地域,241.97,,,-,
旭川市東光8条5丁目,5830000,5830000,2025/3/28,土地,宅地 / 第１種低層住居専用地域,169.41,,,-,
旭川市東光9条5丁目305番52,7200000,7200000,2025/3/28,土地,宅地 / 第１種低層住居専用地域,198.33,,,-,
旭川市永山2条16丁目,12100000,12100000,2025/3/28,土地,宅地 / 準工業地域,665.19,,,-,
旭川市春光6条7丁目9-12,5800000,5700000,2025/3/28,土地,宅地 / 第２種中高層住居専用地域,239.8,,,-,
旭川市春光台1条3丁目2番30,2000000,2000000,2025/3/27,土地,雑種地 / 第１種低層住居専用地域,292.0,,,-,
"旭川市春光5条4丁目24-1,25",6800000,6650000,2025/3/25,土地,宅地 / 第２種中高層住居専用地域,306.95,,,-,
旭川市神楽岡10条5丁目,6800000,6500000,2025/3/24,土地,宅地 / 第１種低層住居専用地域,280.81,,,-,
旭川市5条通22丁目2197番地47,6300000,6300000,2025/3/24,土地,宅地 / 第１種住居地域,158.71,,,-,
"旭川市3条西4丁目2226番39,-40他",4100000,4100000,2025/3/21,土地,宅地 / 第２種住居地域,326.6,,,-,
旭川市東光6条1丁目238番40【5番7号】,5000000,4500000,2025/3/21,土地,宅地 / 第１種住居地域,260.29,,,-,
旭川市西神楽北1条4丁目234番149,2600000,2400000,2025/3/21,土地,田 / 第２種中高層住居専用地域,407.0,,,-,
旭川市末広6条4丁目,5920000,5920000,2025/3/17,土地,宅地 / 第１種低層住居専用地域,279.61,,,-,
旭川市東光6条7丁目4番17号,7160000,7160000,2025/3/17,土地,宅地 / 第１種低層住居専用地域,228.71,,,-,
旭川市春光1条8丁目223番1、223番2,16800000,16500000,2025/3/17,土地,宅地 / 第２種中高層住居専用地域,518.83,,,-,
旭川市川端町4条9丁目9｢地番13-3｣,9000000,9000000,2025/3/15,土地,宅地 / 第１種住居地域,315.7,,,-,
"旭川市永山7条17丁目53-3,-150",15000000,15000000,2025/3/14,土地,宅地 / 第１種低層住居専用地域,573.29,,,-,
旭川市神楽岡9条2丁目3-1252,7800000,7800000,2025/3/14,土地,宅地 / 第１種低層住居専用地域,397.92,,,-,
旭川市東旭川北1条5丁目130-2、130-3,5600000,5600000,2025/3/13,土地,宅地 / 商業地域,272.94,,,-,
旭川市春光台4条3丁目,2633000,2633000,2025/3/13,土地,宅地 / 第１種低層住居専用地域,290.24,,,-,
旭川市東3条8丁目39番1,9000000,8200000,2025/3/12,土地,宅地 / 第１種住居地域,267.53,,,-,
旭川市末広2条2丁目2-12,3300000,3300000,2025/3/12,土地,宅地 / 第１種低層住居専用地域,267.0,,,-,
旭川市大町2条9丁目,5100000,5100000,2025/3/12,土地,宅地 / 第１種住居地域,170.96,,,-,
旭川市金星町2丁目3-20(9番),5800000,3150000,2025/3/12,土地,宅地 / 準住居地域,184.26,,,-,
旭川市旭岡2丁目9番13･14,6000000,6000000,2025/3/11,土地,宅地 / 第１種低層住居専用地域,657.66,,,-,
旭川市神楽岡12条3丁目3(地番:3-172),6000000,6000000,2025/3/10,土地,宅地 / 第２種中高層住居専用地域,310.15,,,-,
旭川市末広4条7丁目264番33,4900000,4900000,2025/3/8,土地,宅地 / 第１種低層住居専用地域,249.0,,,-,
"旭川市神居1条13丁目276-9,-29(住居表示:3-14)",6500000,6500000,2025/3/5,土地,宅地 / 第２種中高層住居専用地域,287.58,,,-,
旭川市春光6条5丁目5(地番:25番4)B,5770000,5770000,2025/3/5,土地,宅地 / 準住居地域,224.39,,,-,
旭川市永山9条5丁目87-194､195､196,15600000,15600000,2025/3/5,土地,宅地 / 第１種住居地域,447.0,,,-,
旭川市東鷹栖東1条4丁目,2300000,2300000,2025/3/5,土地,宅地 / 準工業地域,250.17,,,-,
旭川市神楽岡7条4丁目2番3号,1800000,1800000,2025/3/4,土地,宅地 / 第１種低層住居専用地域,194.66,,,-,
旭川市旭町2条17丁目196-45,6000000,6000000,2025/3/3,土地,宅地 / 第２種中高層住居専用地域,390.05,,,-,
旭川市南4条通26丁目498番24,4700000,4500000,2025/3/3,土地,宅地 / 第１種住居地域,165.26,,,-,
旭川市東5条2丁目38-2,9400000,9400000,2025/3/3,土地,宅地 / 第１種住居地域,318.01,,,-,
旭川市永山6条13丁目2(地番:87番82),8000000,8000000,2025/3/3,土地,宅地 / 第１種低層住居専用地域,245.95,,,-,
旭川市神楽5条6丁目417-31,8700000,8700000,2025/3/1,土地,宅地 / 第２種中高層住居専用地域,240.85,,,-,
旭川市東光10条4丁目358番80,8460000,8460000,2025/2/15,土地,宅地 / 第２種中高層住居専用地域,266.1,,,-,
旭川市東光4条8丁目19番145,6550000,6400000,2025/2/28,土地,宅地 / 第１種低層住居専用地域,200.0,,,-,
旭川市東光12条5丁目295番55,5000000,5000000,2025/2/28,土地,宅地 / 第１種低層住居専用地域,148.68,,,-,
旭川市忠和5条4丁目64番111,4500000,4500000,2025/2/26,土地,宅地 / 第１種低層住居専用地域,312.39,,,-,
旭川市春光6条3丁目4-24,9000000,9000000,2025/2/25,土地,宅地 / 第２種中高層住居専用地域,363.63,,,-,
旭川市東光1条1丁目269番126,8500000,8000000,2025/2/25,土地,宅地 / 第１種住居地域,221.64,,,-,
旭川市神楽岡15条5丁目,4500000,4500000,2025/2/24,土地,宅地 / 第２種中高層住居専用地域,192.66,,,-,
旭川市豊岡2条9丁目5 (①:5番42),7950000,7950000,2025/2/24,土地,宅地 / 第１種低層住居専用地域,236.52,,,-,
旭川市永山6条7丁目4-15(地番:100-232),6500000,6500000,2025/2/22,土地,宅地 / 第１種低層住居専用地域,239.74,,,-,
旭川市忠和7条6丁目25番80【B】,2800000,2800000,2025/2/22,土地,宅地 / 第１種住居地域,162.8,,,-,
旭川市東6条2丁目 4番11号,5800000,5600000,2025/2/20,土地,宅地 / 近隣商業地域,190.34,,,-,
旭川市神居8条2丁目1(地番13番20),5400000,5200000,2025/2/18,土地,宅地 / 第１種低層住居専用地域,253.87,,,-,
旭川市東光6条7丁目4番17号,4800000,4800000,2025/2/16,土地,宅地 / 第１種低層住居専用地域,228.71,,,-,
旭川市末広2条4丁目111番100,6300000,6300000,2025/2/14,土地,宅地 / 第１種低層住居専用地域,230.07,,,-,
旭川市春光台3条7丁目,2300000,2300000,2025/2/12,土地,宅地 / 第１種低層住居専用地域,298.83,,,-,
旭川市緑が丘3条1丁目,8200000,8200000,2025/2/12,土地,宅地 / 第１種低層住居専用地域,301.95,,,-,
旭川市豊岡5条11丁目122-7,8000000,8000000,2025/2/10,土地,宅地 / 第１種低層住居専用地域,264.07,,,-,
旭川市春光台2条3丁目7番8【2】,2400000,1100000,2024/11/28,土地,宅地 / 近隣商業地域,279.64,,,-,
旭川市神楽岡8条4丁目3番3号(地番:3番3253),5400000,4900000,2025/2/6,土地,宅地 / 第１種低層住居専用地域,294.01,,,-,
旭川市東旭川北1条5丁目136-29,4400000,4400000,2025/2/5,土地,宅地 / 第２種中高層住居専用地域,223.2,,,-,
旭川市東旭川北1条5丁目136番5,8550000,8200000,2025/2/4,土地,宅地 / 第２種中高層住居専用地域,471.07,,,-,
旭川市春光台5条2丁目5番10号,500000,500000,2025/2/3,土地,原野 / 第１種低層住居専用地域,257.0,,,-,
旭川市春光台5条2丁目5番8,1100000,1100000,2025/2/2,土地,原野 / 第１種低層住居専用地域,355.0,,,-,
旭川市旭岡6丁目7-5,3000000,3000000,2025/1/30,土地,雑種地 / 第１種低層住居専用地域,356.36,,,-,
旭川市永山7条12丁目88-12,6000000,6000000,2025/1/30,土地,宅地 / 第２種中高層住居専用地域,254.54,,,-,
旭川市東7条2丁目1(地番:6番),8800000,7500000,2025/2/1,土地,宅地 / 準工業地域,300.82,,,-,
旭川市東3条3丁目43番,9520000,8760000,2025/2/1,土地,宅地 / 準住居地域,370.24,,,-,
旭川市東光13条7丁目143番78,8300000,8300000,2025/1/31,土地,宅地 / 第１種低層住居専用地域,260.26,,,-,
旭川市大町1条3丁目9番401.402.403,10000000,9000000,2025/1/31,土地,宅地 / 商業地域,224.17,,,-,
旭川市東旭川北1条4丁目89番93,6000000,4300000,2025/1/15,土地,宅地 / 第２種中高層住居専用地域,277.23,,,-,
旭川市春光台3条9丁目7-4,2980000,2300000,2025/1/31,土地,雑種地 / 第１種低層住居専用地域,470.0,,,-,
旭川市神楽6条4丁目 413番9,7500000,7500000,2025/1/31,土地,宅地 / 第２種中高層住居専用地域,287.42,,,-,
旭川市高砂台六丁目6-4,2000000,1030000,2025/1/31,土地,山林 / 第１種低層住居専用地域,779.68,,,-,
